chromophore,solvent,absorption,emission,q_yield,mwt,s_shift,charge
c1ccc(C2=C(c3ccccc3)c3cccc4c3c(cc3nc5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)c(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5nc34)O2)cc1,c1ccc(C2=C(c3ccccc3)c3cccc4c3c(cc3nc5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)c(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5nc34)O2)cc1,525.0,599.0,,909.10236,74.0,0
N#CC1N=c2cc3c4c(cccc4c2=NC1C#N)C(c1ccccc1)=C(c1ccccc1)O3,N#CC1N=c2cc3c4c(cccc4c2=NC1C#N)C(c1ccccc1)=C(c1ccccc1)O3,512.0,630.0,,424.46204,118.0,0
c1ccc(C2=C(c3ccccc3)c3cccc4c5c(cc(c34)O2)=NC2CCCCC2N=5)cc1,c1ccc(C2=C(c3ccccc3)c3cccc4c5c(cc(c34)O2)=NC2CCCCC2N=5)cc1,435.0,580.0,,428.53356,145.0,0
COc1ccc(C2=C(c3ccc(OC)cc3)c3cccc4c5c(cc(c34)O2)=NC2C=C(Br)C(Br)=CC2N=5)cc1,COc1ccc(C2=C(c3ccc(OC)cc3)c3cccc4c5c(cc(c34)O2)=NC2C=C(Br)C(Br)=CC2N=5)cc1,532.0,640.0,,642.34568,108.0,0
COc1ccc(C2=C(c3ccc(OC)cc3)c3cccc4c5c(cc(c34)O2)=NC(C#N)C(C#N)N=5)cc1,COc1ccc(C2=C(c3ccc(OC)cc3)c3cccc4c5c(cc(c34)O2)=NC(C#N)C(C#N)N=5)cc1,540.0,637.0,,484.5138,97.0,0
CC1=C(C#Cc2ccccc2)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(C#Cc3ccccc3)c(C)n1[B-]2(F)F,ClCCl,561.0,594.0,0.82,524.42038,33.0,0
CCC1=C(C2=C(C3=C(CC)S(=O)(=O)c4cc(-c5ccccc5)ccc43)C(F)(F)C(F)(F)C2(F)F)c2ccc(-c3ccccc3)cc2S1(=O)=O,C1COCCO1,336.0,,0.0,712.72944,,0
CCC1=C(C2=C(C3=C(CC)S(=O)(=O)c4cc(-c5ccc(C(C)=O)cc5)ccc43)C(F)(F)C(F)(F)C2(F)F)c2ccc(-c3ccc(C(C)=O)cc3)cc2S1(=O)=O,C1COCCO1,300.0,,0.0,796.8032,,0
CCC1=C(C2=C(C3=C(CC)S(=O)(=O)c4cc(-c5ccc(CO)cc5)ccc43)C(F)(F)C(F)(F)C2(F)F)c2ccc(-c3ccc(CO)cc3)cc2S1(=O)=O,C1COCCO1,340.0,,0.0,772.7812,,0
CCC1=C(C2=C(C3=C(CC)S(=O)(=O)c4cc(-c5ccc(C)s5)ccc43)C(F)(F)C(F)(F)C2(F)F)c2ccc(-c3ccc(C)s3)cc2S1(=O)=O,C1COCCO1,374.0,,0.0,752.83944,,0
CCC1=C(C2=C(C3=C(CC)S(=O)(=O)c4cc(-c5ccc(C(C)=O)s5)ccc43)C(F)(F)C(F)(F)C2(F)F)c2ccc(-c3ccc(C(C)=O)s3)cc2S1(=O)=O,C1COCCO1,363.0,,0.0,808.85944,,0
CCC12C(=C3C(=C4c5ccccc5S(=O)(=O)C41CC)C(F)(F)C(F)(F)C3(F)F)c1ccccc1S2(=O)=O,C1COCCO1,414.0,,0.22,560.53392,,0
CCC12C(=C3C(=C4c5ccc(-c6ccccc6)cc5S(=O)(=O)C41CC)C(F)(F)C(F)(F)C3(F)F)c1ccc(-c3ccccc3)cc1S2(=O)=O,C1COCCO1,456.0,561.3832853,0.87,712.72944,105.3832853,0
CCC12C(=C3C(=C4c5ccc(-c6ccc(C(C)=O)cc6)cc5S(=O)(=O)C41CC)C(F)(F)C(F)(F)C3(F)F)c1ccc(-c3ccc(C(C)=O)cc3)cc1S2(=O)=O,C1COCCO1,456.0,561.954262,0.87,796.8032,105.95426199999996,0
CCC12C(=C3C(=C4c5ccc(-c6ccc(CO)cc6)cc5S(=O)(=O)C41CC)C(F)(F)C(F)(F)C3(F)F)c1ccc(-c3ccc(CO)cc3)cc1S2(=O)=O,C1COCCO1,463.0,538.5654886,0.88,772.7812,75.56548859999998,0
CCC12C(=C3C(=C4c5ccc(-c6ccc(C(C)=O)s6)cc5S(=O)(=O)C41CC)C(F)(F)C(F)(F)C3(F)F)c1ccc(-c3ccc(C(C)=O)s3)cc1S2(=O)=O,C1COCCO1,485.0,560.3950104,0.61,808.85944,75.39501040000005,0
c1cc2c(C3SCCCS3)c3ccc(=[N+]4CCCCC4)cc-3oc2cc1N1CCCCC1,CO,583.6523539,606.311433,,465.70402,22.659079099999985,1
O=c1c2ccc(N3CCCCC3)cc2oc2cc(N3CCCCC3)ccc12,CO,382.0377358,448.1509434,,362.47144,66.11320760000001,0
O=c1c2ccc(N3CCCCC3)cc2oc2cc(N3CCCCC3)ccc12,ClCCl,371.7842324,407.4688797,,362.47144,35.684647299999995,0
c1ccc(C2CSC(c3c4ccc(=[N+]5CCCCC5)cc-4oc4cc(N5CCCCC5)ccc34)SC2)cc1,CO,584.5804989,606.3492063,,541.80178,21.76870740000004,1
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](C)(Oc3ccccc3-4)[N+]2=C1C,CCCCCC,621.0,632.0,0.78,366.27062,11.0,0
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](C)(Oc3ccccc3-4)[N+]2=C1C,Cc1ccccc1,625.0,636.0,0.71,366.27062,11.0,0
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](C)(Oc3ccccc3-4)[N+]2=C1C,ClCCl,622.0,635.0,0.76,366.27062,13.0,0
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](C)(Oc3ccccc3-4)[N+]2=C1C,CC#N,616.0,630.0,0.75,366.27062,14.0,0
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](c3ccccc3)(Oc3ccccc3-4)[N+]2=C1C,CCCCCC,625.0,636.0,0.77,428.3415,11.0,0
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](c3ccccc3)(Oc3ccccc3-4)[N+]2=C1C,Cc1ccccc1,629.0,640.0,0.64,428.3415,11.0,0
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](c3ccccc3)(Oc3ccccc3-4)[N+]2=C1C,ClCCl,627.0,638.0,0.75,428.3415,11.0,0
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](c3ccccc3)(Oc3ccccc3-4)[N+]2=C1C,CC#N,621.0,634.0,0.75,428.3415,13.0,0
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](c3ccc(OC)cc3)(Oc3ccccc3-4)[N+]2=C1C,CCCCCC,625.0,635.0,0.71,458.36738,10.0,0
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](c3ccc(OC)cc3)(Oc3ccccc3-4)[N+]2=C1C,Cc1ccccc1,629.0,641.0,0.68,458.36738,12.0,0
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](c3ccc(OC)cc3)(Oc3ccccc3-4)[N+]2=C1C,ClCCl,627.0,639.0,0.7,458.36738,12.0,0
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](c3ccc(OC)cc3)(Oc3ccccc3-4)[N+]2=C1C,CC#N,621.0,634.0,0.67,458.36738,13.0,0
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](c3ccncc3)(Oc3ccccc3-4)[N+]2=C1C,CCCCCC,625.0,636.0,0.78,429.32956,11.0,0
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](c3ccncc3)(Oc3ccccc3-4)[N+]2=C1C,Cc1ccccc1,629.0,639.0,0.7,429.32956,10.0,0
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](c3ccncc3)(Oc3ccccc3-4)[N+]2=C1C,ClCCl,627.0,639.0,0.7,429.32956,12.0,0
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](c3ccncc3)(Oc3ccccc3-4)[N+]2=C1C,CC#N,621.0,633.0,0.73,429.32956,12.0,0
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](c3ccc5cc6ccccc6cc5c3)(Oc3ccccc3-4)[N+]2=C1C,CCCCCC,626.0,636.0,0.75,528.46126,10.0,0
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](c3ccc5cc6ccccc6cc5c3)(Oc3ccccc3-4)[N+]2=C1C,Cc1ccccc1,630.0,641.0,0.68,528.46126,11.0,0
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](c3ccc5cc6ccccc6cc5c3)(Oc3ccccc3-4)[N+]2=C1C,ClCCl,627.0,639.0,0.76,528.46126,12.0,0
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](c3ccc5cc6ccccc6cc5c3)(Oc3ccccc3-4)[N+]2=C1C,CC#N,621.0,635.0,0.66,528.46126,14.0,0
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](c3ccc5ccc6cccc7ccc3c5c67)(Oc3ccccc3-4)[N+]2=C1C,CCCCCC,627.0,638.0,0.72,552.48326,11.0,0
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](c3ccc5ccc6cccc7ccc3c5c67)(Oc3ccccc3-4)[N+]2=C1C,Cc1ccccc1,630.0,642.0,0.66,552.48326,12.0,0
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](c3ccc5ccc6cccc7ccc3c5c67)(Oc3ccccc3-4)[N+]2=C1C,ClCCl,628.0,640.0,0.71,552.48326,12.0,0
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](c3ccc5ccc6cccc7ccc3c5c67)(Oc3ccccc3-4)[N+]2=C1C,CC#N,622.0,635.0,0.66,552.48326,13.0,0
CCC1=C(C)C2=Cc3c4ccccc4c4n3[B-](c3cc[n+](C)cc3)(Oc3ccccc3-4)[N+]2=C1C,CS(C)=O,626.0,642.0,0.63,444.36438,16.0,1
CN(C)c1ccc2c(c1)C(C)(C)C1=CC(=[N+](C)C)C=CC1=C2,CO,605.0,620.0,,293.4325,15.0,1
CN(C)c1ccc2c(c1)C(C)(C)C1=CC(=[N+](C)C)C=CC1=C2,O,604.0,621.0,,293.4325,17.0,1
CN(C)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](C)C)C=CC1=C2,CO,636.0,648.0,,309.5075,12.0,1
F[B-]1(F)OC(c2ccccc2)=Cc2cc(Cl)nc[n+]21,CCCCCC,373.0,423.0,0.01,280.46852,50.0,0
F[B-]1(F)OC(c2ccccc2)=Cc2cc(Cl)nc[n+]21,Cc1ccccc1,377.0,432.0,0.05,280.46852,55.0,0
F[B-]1(F)OC(c2ccccc2)=Cc2cc(Cl)nc[n+]21,ClC(Cl)Cl,376.0,429.0,0.03,280.46852,53.0,0
F[B-]1(F)OC(c2ccccc2)=Cc2cc(Cl)nc[n+]21,C1CCOC1,374.0,428.0,0.03,280.46852,54.0,0
F[B-]1(F)OC(c2ccccc2)=Cc2cc(Cl)nc[n+]21,ClCCl,375.0,428.0,0.02,280.46852,53.0,0
F[B-]1(F)OC(c2ccccc2)=Cc2cc(Cl)nc[n+]21,CC#N,371.0,427.0,0.02,280.46852,56.0,0
F[B-]1(F)OC(c2ccc(C(F)(F)F)cc2)=Cc2cc(Cl)nc[n+]21,CCCCCC,370.0,421.0,,348.46558,51.0,0
F[B-]1(F)OC(c2ccc(C(F)(F)F)cc2)=Cc2cc(Cl)nc[n+]21,Cc1ccccc1,374.0,434.0,0.04,348.46558,60.0,0
F[B-]1(F)OC(c2ccc(C(F)(F)F)cc2)=Cc2cc(Cl)nc[n+]21,C1CCOC1,371.0,428.0,0.01,348.46558,57.0,0
F[B-]1(F)OC(c2ccc(C(F)(F)F)cc2)=Cc2cc(Cl)nc[n+]21,ClCCl,372.0,426.0,0.01,348.46558,54.0,0
CN(C)c1ccc(C2=Cc3cc(Cl)nc[n+]3[B-](F)(F)O2)cc1,Cc1ccccc1,453.0,494.0,0.41,323.53722,41.0,0
CN(C)c1ccc(C2=Cc3cc(Cl)nc[n+]3[B-](F)(F)O2)cc1,ClC(Cl)Cl,460.0,512.0,0.82,323.53722,52.0,0
CN(C)c1ccc(C2=Cc3cc(Cl)nc[n+]3[B-](F)(F)O2)cc1,C1CCOC1,451.0,532.0,0.6,323.53722,81.0,0
CN(C)c1ccc(C2=Cc3cc(Cl)nc[n+]3[B-](F)(F)O2)cc1,ClCCl,459.0,529.0,0.78,323.53722,70.0,0
CN(C)c1ccc(C2=Cc3cc(Cl)nc[n+]3[B-](F)(F)O2)cc1,CC#N,452.0,565.0,0.03,323.53722,113.0,0
F[B-]1(F)OC(c2ccccc2)=Cc2cc3[n+](c[n+]21)[B-](F)(F)OC(c1ccccc1)=C3,ClCCl,475.0,490.0,0.55,411.95716,15.0,0
F[B-]1(F)OC(c2ccccc2)=Cc2cc(Cl)nc[n+]21,F[B-]1(F)OC(c2ccccc2)=Cc2cc(Cl)nc[n+]21,,525.0,0.13,280.46852,,0
F[B-]1(F)OC(c2ccc(C(F)(F)F)cc2)=Cc2cc(Cl)nc[n+]21,F[B-]1(F)OC(c2ccc(C(F)(F)F)cc2)=Cc2cc(Cl)nc[n+]21,,488.0,0.15,348.46558,,0
CN(C)c1ccc(C2=Cc3cc(Cl)nc[n+]3[B-](F)(F)O2)cc1,CN(C)c1ccc(C2=Cc3cc(Cl)nc[n+]3[B-](F)(F)O2)cc1,,629.0,0.2,323.53722,,0
F[B-]1(F)OC(c2ccccc2)=Cc2cc3[n+](c[n+]21)[B-](F)(F)OC(c1ccccc1)=C3,F[B-]1(F)OC(c2ccccc2)=Cc2cc3[n+](c[n+]21)[B-](F)(F)OC(c1ccccc1)=C3,,641.0,0.07,411.95716,,0
CC(C)[Si]1(C(C)C)c2ccccc2-c2ccc(N(C)C)cc21,C1CCCCC1,323.0,397.0,0.26,309.52738,74.0,0
CC(C)[Si]1(C(C)C)c2ccccc2-c2ccc(N(C)C)cc21,c1ccccc1,323.0,404.0,0.22,309.52738,81.0,0
CC(C)[Si]1(C(C)C)c2ccccc2-c2ccc(N(C)C)cc21,CCOCC,318.0,406.0,0.22,309.52738,88.0,0
CC(C)[Si]1(C(C)C)c2ccccc2-c2ccc(N(C)C)cc21,ClCCl,323.0,410.0,0.13,309.52738,87.0,0
CC(C)[Si]1(C(C)C)c2ccccc2-c2ccc(N(C)C)cc21,CCO,319.0,405.0,0.11,309.52738,86.0,0
CC(C)[Si]1(C(C)C)c2ccccc2-c2ccc(N(C)C)cc21,CC#N,321.0,418.0,0.28,309.52738,97.0,0
CC(C)[Si]1(C(C)C)c2ccccc2-c2ccc(N(C)C)cc21,CS(C)=O,324.0,424.0,0.12,309.52738,100.0,0
CC(C)[Si]1(C(C)C)c2cc(N(C)C)ccc2-c2ccc(C(F)(F)F)cc21,C1CCCCC1,331.0,402.0,0.37,377.52444,71.0,0
CC(C)[Si]1(C(C)C)c2cc(N(C)C)ccc2-c2ccc(C(F)(F)F)cc21,c1ccccc1,338.0,410.0,0.29,377.52444,72.0,0
CC(C)[Si]1(C(C)C)c2cc(N(C)C)ccc2-c2ccc(C(F)(F)F)cc21,CCOCC,334.0,410.0,0.35,377.52444,76.0,0
CC(C)[Si]1(C(C)C)c2cc(N(C)C)ccc2-c2ccc(C(F)(F)F)cc21,CC#N,337.0,440.0,0.4,377.52444,103.0,0
CC(C)[Si]1(C(C)C)c2cc(N(C)C)ccc2-c2ccc(C(F)(F)F)cc21,CS(C)=O,344.0,451.0,0.17,377.52444,107.0,0
CC(C)[Si]1(C(C)C)c2cc(C#N)ccc2-c2ccc(N(C)C)cc21,C1CCCCC1,357.0,410.0,0.6,334.53744,53.0,0
CC(C)[Si]1(C(C)C)c2cc(C#N)ccc2-c2ccc(N(C)C)cc21,c1ccccc1,360.0,422.0,0.62,334.53744,62.0,0
CC(C)[Si]1(C(C)C)c2cc(C#N)ccc2-c2ccc(N(C)C)cc21,CCOCC,358.0,423.0,0.66,334.53744,65.0,0
CC(C)[Si]1(C(C)C)c2cc(C#N)ccc2-c2ccc(N(C)C)cc21,ClCCl,368.0,442.0,0.79,334.53744,74.0,0
CC(C)[Si]1(C(C)C)c2cc(C#N)ccc2-c2ccc(N(C)C)cc21,CCO,360.0,456.0,0.74,334.53744,96.0,0
CC(C)[Si]1(C(C)C)c2cc(C#N)ccc2-c2ccc(N(C)C)cc21,CC#N,360.0,464.0,0.65,334.53744,104.0,0
CC(C)[Si]1(C(C)C)c2cc(C#N)ccc2-c2ccc(N(C)C)cc21,CS(C)=O,375.0,473.0,0.51,334.53744,98.0,0
CC(C)[Si]1(C(C)C)c2cc(C=O)ccc2-c2ccc(N(C)C)cc21,c1ccccc1,392.0,450.0,0.75,337.53738,58.0,0
CC(C)[Si]1(C(C)C)c2cc(C=O)ccc2-c2ccc(N(C)C)cc21,CCOCC,384.0,449.0,0.79,337.53738,65.0,0
CC(C)[Si]1(C(C)C)c2cc(C=O)ccc2-c2ccc(N(C)C)cc21,ClCCl,397.0,501.0,0.71,337.53738,104.0,0
CC(C)[Si]1(C(C)C)c2cc(C=O)ccc2-c2ccc(N(C)C)cc21,CCO,395.0,565.0,0.4,337.53738,170.0,0
CC(C)[Si]1(C(C)C)c2cc(C=O)ccc2-c2ccc(N(C)C)cc21,CC#N,391.0,528.0,0.81,337.53738,137.0,0
CC(C)[Si]1(C(C)C)c2cc(C=O)ccc2-c2ccc(N(C)C)cc21,CS(C)=O,400.0,541.0,0.57,337.53738,141.0,0
CC(C)[Si]1(C(C)C)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(C)C)cc21,C1CCCCC1,480.0,509.0,0.08,385.58538,29.0,0
CC(C)[Si]1(C(C)C)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(C)C)cc21,c1ccccc1,480.0,566.0,0.36,385.58538,86.0,0
CC(C)[Si]1(C(C)C)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(C)C)cc21,CCOCC,469.0,584.0,0.56,385.58538,115.0,0
CC(C)[Si]1(C(C)C)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(C)C)cc21,ClCCl,489.0,644.0,0.56,385.58538,155.0,0
CC(C)[Si]1(C(C)C)c2cc(C#N)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,C1CCCCC1,391.0,413.0,0.64,458.6792,22.0,0
CC(C)[Si]1(C(C)C)c2cc(C#N)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,c1ccccc1,389.0,432.0,0.75,458.6792,43.0,0
CC(C)[Si]1(C(C)C)c2cc(C#N)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CCOCC,383.0,436.0,0.74,458.6792,53.0,0
CC(C)[Si]1(C(C)C)c2cc(C#N)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,ClCCl,388.0,470.0,0.8,458.6792,82.0,0
CC(C)[Si]1(C(C)C)c2cc(C#N)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CC#N,381.0,500.0,0.67,458.6792,119.0,0
CC(C)[Si]1(C(C)C)c2cc(C#N)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CS(C)=O,387.0,500.0,0.81,458.6792,113.0,0
CC(C)[Si]1(C(C)C)c2cc(C=O)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,c1ccccc1,398.0,456.0,0.77,461.67914,58.0,0
CC(C)[Si]1(C(C)C)c2cc(C=O)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CCOCC,393.0,459.0,0.76,461.67914,66.0,0
CC(C)[Si]1(C(C)C)c2cc(C=O)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,ClCCl,401.0,524.0,0.8,461.67914,123.0,0
CC(C)[Si]1(C(C)C)c2cc(C=O)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CCO,396.0,482.0,0.11,461.67914,86.0,0
CC(C)[Si]1(C(C)C)c2cc(C=O)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CC#N,392.0,555.0,0.48,461.67914,163.0,0
CC(C)[Si]1(C(C)C)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,c1ccccc1,477.0,564.0,0.69,509.72714,87.0,0
CC(C)[Si]1(C(C)C)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,ClCCl,481.0,674.0,0.43,509.72714,193.0,0
CC(C)[Si]1(C(C)C)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CCO,467.0,,,509.72714,,0
CC(C)[Si]1(C(C)C)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CC#N,461.0,,,509.72714,,0
CC(C)[Si]1(C(C)C)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CS(C)=O,466.0,,,509.72714,,0
CC(C)[Si]1(C(C)C)c2ccccc2-c2ccc(N(C)C)cc21,CC(C)[Si]1(C(C)C)c2ccccc2-c2ccc(N(C)C)cc21,,403.0,0.3,309.52738,,0
CC(C)[Si]1(C(C)C)c2cc(N(C)C)ccc2-c2ccc(C(F)(F)F)cc21,CC(C)[Si]1(C(C)C)c2cc(N(C)C)ccc2-c2ccc(C(F)(F)F)cc21,,417.0,0.39,377.52444,,0
CC(C)[Si]1(C(C)C)c2cc(C#N)ccc2-c2ccc(N(C)C)cc21,CC(C)[Si]1(C(C)C)c2cc(C#N)ccc2-c2ccc(N(C)C)cc21,,457.0,0.25,334.53744,,0
CC(C)[Si]1(C(C)C)c2cc(C=O)ccc2-c2ccc(N(C)C)cc21,CC(C)[Si]1(C(C)C)c2cc(C=O)ccc2-c2ccc(N(C)C)cc21,,515.0,0.06,337.53738,,0
CC(C)[Si]1(C(C)C)c2cc(C#N)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CC(C)[Si]1(C(C)C)c2cc(C#N)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,,461.0,0.39,458.6792,,0
CC(C)[Si]1(C(C)C)c2cc(C=O)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CC(C)[Si]1(C(C)C)c2cc(C=O)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,,503.0,0.31,461.67914,,0
CC(C)[Si]1(C(C)C)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CC(C)[Si]1(C(C)C)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,,665.0,0.33,509.72714,,0
CCC1(CC)c2cc(N(C)C)ccc2-c2ccc(C(F)(F)F)cc21,C1CCCCC1,341.0,360.0,0.67,333.39568,19.0,0
CCC1(CC)c2cc(N(C)C)ccc2-c2ccc(C(F)(F)F)cc21,c1ccccc1,346.0,374.0,0.59,333.39568,28.0,0
CCC1(CC)c2cc(N(C)C)ccc2-c2ccc(C(F)(F)F)cc21,CCOCC,342.0,373.0,0.63,333.39568,31.0,0
CCC1(CC)c2cc(N(C)C)ccc2-c2ccc(C(F)(F)F)cc21,ClCCl,344.0,387.0,0.44,333.39568,43.0,0
CCC1(CC)c2cc(N(C)C)ccc2-c2ccc(C(F)(F)F)cc21,CCO,342.0,388.0,0.58,333.39568,46.0,0
CCC1(CC)c2cc(N(C)C)ccc2-c2ccc(C(F)(F)F)cc21,CC#N,302.0,337.0,0.04,333.39568,35.0,0
CCC1(CC)c2cc(N(C)C)ccc2-c2ccc(C(F)(F)F)cc21,CS(C)=O,350.0,414.0,0.53,333.39568,64.0,0
CCC1(CC)c2cc(C=O)ccc2-c2ccc(N(C)C)cc21,C1CCCCC1,385.0,416.0,0.02,293.40862,31.0,0
CCC1(CC)c2cc(C=O)ccc2-c2ccc(N(C)C)cc21,c1ccccc1,388.0,437.0,0.82,293.40862,49.0,0
CCC1(CC)c2cc(C=O)ccc2-c2ccc(N(C)C)cc21,CCOCC,379.0,436.0,0.71,293.40862,57.0,0
CCC1(CC)c2cc(C=O)ccc2-c2ccc(N(C)C)cc21,ClCCl,392.0,491.0,0.91,293.40862,99.0,0
CCC1(CC)c2cc(C=O)ccc2-c2ccc(N(C)C)cc21,CCO,388.0,562.0,0.64,293.40862,174.0,0
CCC1(CC)c2cc(C=O)ccc2-c2ccc(N(C)C)cc21,CC#N,385.0,521.0,0.81,293.40862,136.0,0
CCC1(CC)c2cc(C=O)ccc2-c2ccc(N(C)C)cc21,CS(C)=O,395.0,532.0,0.92,293.40862,137.0,0
CCC1(CC)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(C)C)cc21,C1CCCCC1,480.0,528.0,0.04,341.45662,48.0,0
CCC1(CC)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(C)C)cc21,ClCCl,490.0,631.0,0.62,341.45662,141.0,0
CCC1(CC)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(C)C)cc21,CCO,478.0,677.0,0.18,341.45662,199.0,0
COc1ccc(/C=C/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,CC1CCCCC1,413.0,485.0,0.21,307.34798,72.0,0
COc1ccc(/C=C/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,Cc1ccccc1,419.0,541.0,0.63,307.34798,122.0,0
COc1ccc(/C=C/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,C1COCCO1,415.0,565.0,0.57,307.34798,150.0,0
COc1ccc(/C=C/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,C1CCOC1,417.0,611.0,0.44,307.34798,194.0,0
CCOc1ccc(/C=C/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,CC1CCCCC1,414.0,488.0,0.22,321.37486,74.0,0
CCOc1ccc(/C=C/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,Cc1ccccc1,419.0,541.0,0.5,321.37486,122.0,0
CCCOc1ccc(/C=C/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,CC1CCCCC1,414.0,488.0,0.25,335.40174,74.0,0
CCCOc1ccc(/C=C/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,Cc1ccccc1,420.0,546.0,0.54,335.40174,126.0,0
CCCCOc1ccc(/C=C/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,CC1CCCCC1,414.0,488.0,0.25,349.42862,74.0,0
CCCCOc1ccc(/C=C/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,Cc1ccccc1,420.0,546.0,0.53,349.42862,126.0,0
COc1ccc(/C=C/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,COc1ccc(/C=C/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,505.0,595.0,0.1,307.34798,90.0,0
CCOc1ccc(/C=C/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,CCOc1ccc(/C=C/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,525.0,635.0,0.05,321.37486,110.0,0
CCCOc1ccc(/C=C/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,CCCOc1ccc(/C=C/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,501.0,598.0,0.2,335.40174,97.0,0
CCCCOc1ccc(/C=C/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,CCCCOc1ccc(/C=C/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,531.0,650.0,0.2,349.42862,119.0,0
